timestamp|open|high|low|close|volume|timeframe|tema|hrma|smma|Z-Score of body size|Candle classification|diag_asc_line_1|diag_asc_line_2|diag_asc_line_3|diag_desc_line_1|diag_desc_line_2|diag_desc_line_3|diag_high_map|diag_low_map|horiz_peak_line_1|horiz_peak_line_2|horiz_peak_line_3|horiz_bottom_line_1|horiz_bottom_line_2|horiz_bottom_line_3|horiz_high_map|horiz_low_map|ha_open|ha_high|ha_low|ha_close|ha_classification|ha_body_size|ha_body_zscore|kc_ultra_extreme_upper|kc_extreme_upper|kc_uppermost|kc_upper|kc_upper_middle|kc_lower_middle|kc_lower|kc_lowermost|kc_extreme_lower|kc_ultra_extreme_lower|sr_support_4|sr_support_3|sr_support_2|sr_support_1|sr_resistance_1|sr_resistance_2|sr_resistance_3|sr_resistance_4|zigzag_peak|zigzag_bottom|ema_26|dual_tema_high|dual_tema_low|pinbar|collected_at
1770676200|2629.75|2637.03|2629.58|2632.77|8552|M5|2635.01169|2641.74694|2627.62575|-2.12286|-2|2633.34866|2635.02346|2632.43975|2634.09127|2628.36023|2631.88969|2638.1481|0.0|2637.67371|2636.95408|2635.55045|2627.89247|2629.53534|2632.93421|0.0|0.0|2631.26|2637.03|2629.58|2632.2825|1|1.0225|0.15015|2662.57|2655.12|2647.67|2640.22|2636.495|2629.045|2625.32|2617.87|2610.42|2602.97|2614.68|2618.405|2622.13|2625.855|2640.755|2644.48|2648.205|2651.93|0.0|0.0|2625.4849|2637.07488|2629.23788|0|1770803014
1770676500|2637.9|2647.76|2637.44|2646.52|4379|M5|2645.29653|2656.57753|2636.40605|2.207|1|2634.12788|2634.02508|2635.66873|2648.76064|2640.21498|2633.00195|2648.14391|0.0|2650.1877|2645.51567|2643.29197|2638.54197|2632.7549|2635.24608|0.0|2636.70243|2642.21|2647.76|2637.44|2642.405|1|0.195|-0.03297|2687.8|2677.48|2667.16|2656.84|2651.68|2641.36|2636.2|2625.88|2615.56|2605.24|2616.8|2621.96|2627.12|2632.28|2652.92|2658.08|2663.24|2668.4|0.0|2632.95599|2646.8274|2647.79976|2636.80946|0|1770803014
1770676800|2644.27|2646.91|2635.5|2636.86|5825|M5|2636.14121|2641.84087|2630.87006|1.16976|2|2636.229|2628.71492|2621.68231|2646.62826|2653.28433|2636.68293|0.0|0.0|2648.6897|2651.5147|2647.62322|2636.5262|2638.29548|2629.52715|2647.89799|0.0|2640.565|2646.91|2635.5|2640.885|1|0.32|1.79997|2682.5|2671.09|2659.68|2648.27|2642.565|2631.155|2625.45|2614.04|2602.63|2591.22|2612.68|2618.385|2624.09|2629.795|2652.615|2658.32|2664.025|2669.73|0.0|2634.3791|2625.11527|2646.96202|2635.56532|0|1770803014
1770677100|2632.77|2632.94|2622.15|2625.84|8581|M5|2625.29818|2621.92638|2637.81003|2.43722|0|2620.43347|2620.30268|2626.02549|2637.46067|2624.88232|2624.4438|0.0|0.0|2631.65527|2638.09148|2635.29919|2623.31742|2618.11932|2622.28577|0.0|0.0|2629.305|2632.94|2622.15|2628.425|-1|0.88|-0.84104|2669.0|2658.21|2647.42|2636.63|2631.235|2620.445|2615.05|2604.26|2593.47|2582.68|2600.57|2605.965|2611.36|2616.755|2638.335|2643.73|2649.125|2654.52|0.0|0.0|2614.98421|2633.68957|2621.93242|0|1770803014
1770677400|2629.97|2631.82|2625.5|2626.22|8931|M5|2631.30183|2632.65669|2626.96463|-0.9817|-1|2629.01801|2634.77837|2618.46886|2632.28227|2630.50886|2628.32216|0.0|0.0|2634.29785|2635.98546|2635.66577|2625.35541|2621.19759|2628.86964|0.0|0.0|2628.095|2631.82|2625.5|2628.3775|1|0.2825|-1.01978|2651.5|2645.18|2638.86|2632.54|2629.38|2623.06|2619.9|2613.58|2607.26|2600.94|2612.86|2616.02|2619.18|2622.34|2634.98|2638.14|2641.3|2644.46|0.0|0.0|2621.93919|2631.98103|2625.66117|0|1770803014
1770677700|2628.68|2641.24|2626.16|2637.59|5898|M5|2640.30205|2646.12171|2638.05946|2.97242|-2|2624.58567|2632.32455|2625.20648|2639.13512|2632.92495|2639.94116|0.0|2624.5586|2640.62879|2640.77032|2638.20179|2624.59684|2626.06725|2619.92495|0.0|0.0|2633.135|2641.24|2626.16|2633.4175|1|0.2825|-1.34066|2697.91|2682.83|2667.75|2652.67|2645.13|2630.05|2622.51|2607.43|2592.35|2577.27|2596.0|2603.54|2611.08|2618.62|2648.78|2656.32|2663.86|2671.4|0.0|0.0|2628.36077|2641.88972|2627.04746|0|1770803014
1770678000|2634.95|2642.34|2632.69|2638.56|8646|M5|2633.06787|2639.45867|2641.49426|-0.67397|0|2628.33215|2623.79542|2640.69022|2646.00168|2639.17989|2638.67224|0.0|0.0|2642.59013|2641.94018|2640.90233|2630.62123|2630.9607|2625.72472|0.0|2632.39683|2636.755|2642.34|2632.69|2637.135|1|0.38|-0.17017|2677.16|2667.51|2657.86|2648.21|2643.385|2633.735|2628.91|2619.26|2609.61|2599.96|2613.39|2618.215|2623.04|2627.865|2647.165|2651.99|2656.815|2661.64|0.0|2631.85284|2644.29246|2643.21557|2633.15513|0|1770803014
1770678300|2640.51|2643.02|2635.29|2635.5|5072|M5|2636.39213|2631.26079|2639.63757|0.55482|-2|2635.5736|2630.40196|2634.22678|2638.40801|2636.13622|2632.54338|0.0|0.0|2643.5346|2641.54297|2647.39926|2636.32834|2631.18998|2641.2628|2643.80214|0.0|2638.005|2643.02|2635.29|2638.58|1|0.575|0.63843|2666.42|2658.69|2650.96|2643.23|2639.365|2631.635|2627.77|2620.04|2612.31|2604.58|2619.83|2623.695|2627.56|2631.425|2646.885|2650.75|2654.615|2658.48|0.0|0.0|2647.29908|2642.40544|2634.74741|0|1770803014
1770678600|2634.08|2639.35|2630.26|2634.51|3580|M5|2626.70551|2645.04293|2629.2513|1.53174|0|2633.97263|2626.18776|2618.26551|2643.61799|2633.41481|2639.2192|2639.47735|0.0|2638.0159|2634.49679|2639.49088|2628.29341|2634.64727|2633.56859|0.0|0.0|2634.295|2639.35|2630.26|2634.55|1|0.255|1.09557|2670.87|2661.78|2652.69|2643.6|2639.055|2629.965|2625.42|2616.33|2607.24|2598.15|2612.08|2616.625|2621.17|2625.715|2643.895|2648.44|2652.985|2657.53|2639.67252|0.0|2634.79332|2640.28508|2630.41567|0|1770803014
1770678900|2640.62|2642.34|2631.17|2633.83|8041|M5|2632.5572|2640.33653|2623.62516|2.63737|-2|2633.27289|2624.65162|2643.83985|2644.75647|2652.03876|2653.06718|0.0|2630.84616|2641.91865|2640.95237|2635.65124|2632.50378|2633.09119|2634.58688|2642.58843|2630.89559|2637.225|2642.34|2631.17|2636.99|-1|0.235|0.13127|2678.51|2667.34|2656.17|2645.0|2639.415|2628.245|2622.66|2611.49|2600.32|2589.15|2608.83|2614.415|2620.0|2625.585|2647.925|2653.51|2659.095|2664.68|2646.3685|2629.7733|2629.70667|2641.47041|2630.95028|0|1770803014
1770679200|2639.32|2643.91|2638.77|2641.37|5470|M5|2637.34566|2633.27863|2637.66909|-2.17732|2|2639.49203|2646.09066|2626.63561|2645.86208|2651.18346|2658.10875|2644.05972|0.0|2642.47691|2642.48699|2650.47297|2639.61321|2643.2525|2636.33881|2644.02847|2637.83665|2640.345|2643.91|2638.77|2640.8425|1|0.4975|1.38638|2661.93|2656.79|2651.65|2646.51|2643.94|2638.8|2636.23|2631.09|2625.95|2620.81|2628.49|2631.06|2633.63|2636.2|2646.48|2649.05|2651.62|2654.19|0.0|0.0|2647.22817|2643.48927|2639.62058|0|1770803014
1770679500|2641.77|2645.6|2632.87|2637.71|8215|M5|2633.24412|2646.63278|2627.32194|1.09087|2|2631.65151|2624.17362|2642.22352|2649.39107|2645.42157|2650.42552|0.0|0.0|2647.26633|2646.6573|2653.45903|2634.90839|2637.37856|2625.18519|0.0|0.0|2639.74|2645.6|2632.87|2639.4875|-1|0.2525|0.69178|2688.63|2675.9|2663.17|2650.44|2644.075|2631.345|2624.98|2612.25|2599.52|2586.79|2607.41|2613.775|2620.14|2626.505|2651.965|2658.33|2664.695|2671.06|0.0|0.0|2628.23566|2644.94844|2633.2047|0|1770803014
1770679800|2643.47|2646.31|2642.61|2646.26|6758|M5|2639.05766|2645.58556|2649.35157|0.38782|0|2637.42076|2632.65829|2635.52519|2645.20628|2637.769|2653.22194|2648.18046|2641.56508|2646.38909|2651.42761|2648.27547|2641.03484|2642.57424|2645.85091|0.0|2642.58889|2644.865|2646.31|2642.61|2644.6625|-1|0.2025|-0.69503|2661.06|2657.36|2653.66|2649.96|2648.11|2644.41|2642.56|2638.86|2635.16|2631.46|2635.21|2637.06|2638.91|2640.76|2648.16|2650.01|2651.86|2653.71|0.0|2641.17679|2638.39381|2646.67595|2642.6921|0|1770803014
1770680100|2646.18|2647.48|2641.69|2641.75|5591|M5|2644.07049|2644.38902|2637.4849|-0.73999|0|2645.88305|2638.47008|2639.03166|2650.87263|2644.12382|2642.96178|0.0|0.0|2648.13822|2652.24988|2650.43037|2643.88746|2639.41457|2639.34581|0.0|0.0|2643.965|2647.48|2641.69|2644.275|1|0.31|-1.98362|2664.91|2659.12|2653.33|2647.54|2644.645|2638.855|2635.96|2630.17|2624.38|2618.59|2630.11|2633.005|2635.9|2638.795|2650.375|2653.27|2656.165|2659.06|2651.05306|0.0|2639.5|2647.93719|2641.5234|0|1770803014
1770680400|2648.34|2657.62|2644.54|2654.16|7976|M5|2649.67291|2653.03456|2658.645|0.03018|0|2645.73735|2654.0096|2635.20719|2659.67333|2664.7632|2648.76226|0.0|0.0|2656.11807|2659.17791|2649.77301|2642.13068|2640.72957|2641.1646|0.0|2644.47194|2651.25|2657.62|2644.54|2651.165|-1|0.085|-0.8635|2706.48|2693.4|2680.32|2667.24|2660.7|2647.62|2641.08|2628.0|2614.92|2601.84|2618.38|2624.92|2631.46|2638.0|2664.16|2670.7|2677.24|2683.78|0.0|0.0|2658.92642|2657.2945|2645.07285|0|1770803014
1770680700|2649.77|2652.43|2648.75|2650.91|8653|M5|2655.99364|2649.05319|2640.47006|-0.22368|-2|2650.01309|2657.26378|2634.19749|2650.65285|2660.02691|2641.97841|0.0|0.0|2651.54969|2650.70928|2658.77732|2648.29432|2647.6188|2646.09325|2652.92573|0.0|2650.34|2652.43|2648.75|2650.465|1|0.125|1.2534|2665.63|2661.95|2658.27|2654.59|2652.75|2649.07|2647.23|2643.55|2639.87|2636.19|2641.39|2643.23|2645.07|2646.91|2654.27|2656.11|2657.95|2659.79|0.0|0.0|2659.65671|2652.80365|2648.12175|0|1770803014
1770681000|2654.61|2668.35|2651.0|2663.48|8672|M5|2656.3895|2658.08546|2651.21023|2.9138|2|2655.38275|2651.3561|2641.22458|2673.18304|2669.42486|2666.75474|0.0|2650.83447|2668.10327|2664.87063|2675.46708|2650.12917|2648.11571|2646.83401|2668.36269|0.0|2659.045|2668.35|2651.0|2659.36|1|0.315|-1.85167|2732.88|2715.53|2698.18|2680.83|2672.155|2654.805|2646.13|2628.78|2611.43|2594.08|2616.3|2624.975|2633.65|2642.325|2677.025|2685.7|2694.375|2703.05|0.0|0.0|2652.12063|2668.08702|2650.88969|0|1770803014
1770681300|2662.14|2673.13|2657.52|2668.31|9907|M5|2667.24795|2658.75703|2659.72889|-2.80754|1|2652.22247|2667.6041|2664.05389|2673.67034|2672.50985|2672.13441|0.0|0.0|2672.56853|2669.39306|2676.87145|2656.16448|2658.77092|2655.98729|0.0|0.0|2665.225|2673.13|2657.52|2665.275|1|0.05|0.97505|2730.75|2715.14|2699.53|2683.92|2676.115|2660.505|2652.7|2637.09|2621.48|2605.87|2626.3|2634.105|2641.91|2649.715|2680.935|2688.74|2696.545|2704.35|0.0|2654.22172|2668.69824|2672.32592|2656.57734|0|1770803014
1770681600|2672.84|2677.23|2667.02|2668.07|3483|M5|2668.25083|2675.84999|2658.80586|1.33089|2|2668.35141|2675.6941|2672.30728|2681.94435|2682.9964|2682.35293|0.0|0.0|2676.62037|2676.04355|2670.41669|2669.2387|2661.86048|2659.13368|0.0|0.0|2670.455|2677.23|2667.02|2671.29|1|0.835|0.28643|2708.91|2698.7|2688.49|2678.28|2673.175|2662.965|2657.86|2647.65|2637.44|2627.23|2646.6|2651.705|2656.81|2661.915|2682.335|2687.44|2692.545|2697.65|0.0|2664.26375|2666.58687|2678.11897|2667.25179|0|1770803014
1770681900|2670.59|2673.36|2668.12|2671.54|2082|M5|2679.3596|2676.8461|2660.37335|1.76384|0|2672.00383|2657.49629|2665.01012|2674.66194|2669.06564|2667.49698|0.0|0.0|2675.44928|2675.7109|2671.09235|2667.56178|2671.65178|2662.5923|0.0|0.0|2671.065|2673.36|2668.12|2670.9025|-1|0.1625|-1.58499|2692.5|2687.26|2682.02|2676.78|2674.16|2668.92|2666.3|2661.06|2655.82|2650.58|2657.64|2660.26|2662.88|2665.5|2675.98|2678.6|2681.22|2683.84|0.0|0.0|2671.22671|2672.78553|2668.85354|0|1770803014
1770682200|2673.19|2681.65|2668.53|2677.67|5631|M5|2685.18609|2674.82558|2690.21146|0.16677|-2|2671.62857|2672.63826|2679.48559|2685.34697|2690.86101|2680.69731|0.0|0.0|2683.79338|2682.80225|2682.27636|2669.47221|2665.65753|2671.13625|0.0|2668.07251|2675.43|2681.65|2668.53|2675.26|-1|0.17|0.53879|2730.15|2717.03|2703.91|2690.79|2684.23|2671.11|2664.55|2651.43|2638.31|2625.19|2642.29|2648.85|2655.41|2661.97|2688.21|2694.77|2701.33|2707.89|2682.73614|2666.06599|2669.59876|2681.74861|2667.69054|1|1770803014
1770682500|2676.13|2683.18|2672.28|2682.68|6836|M5|2680.53922|2687.9239|2678.26418|-1.47334|2|2674.87962|2664.04306|2669.48743|2681.50228|2692.8423|2693.32019|2683.79224|0.0|2681.75641|2681.37171|2679.34134|2672.75308|2667.06094|2671.55173|0.0|0.0|2679.405|2683.18|2672.28|2678.5675|-1|0.8375|-1.02149|2726.28|2715.38|2704.48|2693.58|2688.13|2677.23|2671.78|2660.88|2649.98|2639.08|2650.48|2655.93|2661.38|2666.83|2688.63|2694.08|2699.53|2704.98|2684.10184|0.0|2684.65673|2683.84473|2672.74942|0|1770803014
1770682800|2677.27|2681.62|2673.39|2679.25|9146|M5|2681.52714|2685.30713|2686.52643|1.10621|-1|2670.81686|2672.33877|2672.49731|2679.31055|2675.05807|2666.15334|0.0|0.0|2684.16758|2686.10768|2681.97258|2671.02365|2671.68689|2673.53517|0.0|0.0|2678.26|2681.62|2673.39|2677.8825|-1|0.3775|1.94694|2712.17|2703.94|2695.71|2687.48|2683.365|2675.135|2671.02|2662.79|2654.56|2646.33|2656.93|2661.045|2665.16|2669.275|2685.735|2689.85|2693.965|2698.08|0.0|0.0|2684.00335|2681.50171|2674.12168|0|1770803014
1770683100|2676.48|2688.89|2672.14|2684.19|3762|M5|2679.46253|2688.00887|2680.97606|1.43035|-2|2669.38278|2679.88681|2667.42628|2690.08708|2698.74083|2676.48885|0.0|0.0|2686.70921|2690.9852|2687.99256|2673.2347|2675.36263|2676.89853|0.0|0.0|2680.335|2688.89|2672.14|2680.425|1|0.09|1.69364|2751.19|2734.44|2717.69|2700.94|2692.565|2675.815|2667.44|2650.69|2633.94|2617.19|2638.64|2647.015|2655.39|2663.765|2697.265|2705.64|2714.015|2722.39|0.0|2669.06636|2691.05373|2688.38915|2672.94955|0|1770803014
1770683400|2683.24|2690.49|2683.01|2688.13|3711|M5|2688.85005|2688.86275|2678.21108|-0.73429|2|2681.89451|2672.5197|2697.22551|2694.0457|2686.68372|2689.15346|0.0|0.0|2688.81849|2692.82989|2691.03039|2683.32728|2682.24474|2676.01495|0.0|2682.759|2685.685|2690.49|2683.01|2686.2175|1|0.5325|0.19094|2718.05|2710.57|2703.09|2695.61|2691.87|2684.39|2680.65|2673.17|2665.69|2658.21|2668.05|2671.79|2675.53|2679.27|2694.23|2697.97|2701.71|2705.45|0.0|0.0|2703.60897|2689.77798|2682.36828|0|1770803014
1770683700|2682.0|2685.96|2672.22|2676.94|1752|M5|2675.81261|2676.64569|2671.08099|-0.27969|0|2673.83513|2677.02874|2681.00054|2682.76981|2695.44213|2672.77992|2686.10602|0.0|2686.37187|2688.07301|2688.04286|2673.09114|2676.54139|2677.55353|0.0|0.0|2679.47|2685.96|2672.22|2679.28|-1|0.19|-1.88736|2731.9|2718.16|2704.42|2690.68|2683.81|2670.07|2663.2|2649.46|2635.72|2621.98|2644.74|2651.61|2658.48|2665.35|2692.83|2699.7|2706.57|2713.44|0.0|0.0|2685.03646|2686.02863|2671.63963|0|1770803014
1770684000|2680.53|2681.45|2672.51|2673.86|6275|M5|2679.27032|2682.56734|2678.02708|1.60785|-2|2670.84287|2666.08592|2682.45822|2684.15715|2683.40945|2690.18465|0.0|0.0|2679.00638|2685.28063|2684.67504|2671.88554|2673.64625|2677.40829|0.0|2672.13377|2677.195|2681.45|2672.51|2677.0875|-1|0.1075|1.01444|2709.62|2700.68|2691.74|2682.8|2678.33|2669.39|2664.92|2655.98|2647.04|2638.1|2654.63|2659.1|2663.57|2668.04|2685.92|2690.39|2694.86|2699.33|0.0|0.0|2676.31471|2681.66732|2671.83129|0|1770803014
1770684300|2670.77|2673.62|2663.21|2665.19|8703|M5|2658.83703|2662.66297|2664.54047|2.6561|-1|2662.92491|2665.74826|2677.7669|2672.27362|2683.50973|2677.82641|2675.59962|2663.08335|2671.10864|2671.58796|2666.27593|2660.84313|2659.19705|2658.82973|2674.38018|0.0|2667.98|2673.62|2663.21|2668.1975|1|0.2175|-1.70526|2706.83|2696.42|2686.01|2675.6|2670.395|2659.985|2654.78|2644.37|2633.96|2623.55|2642.39|2647.595|2652.8|2658.005|2678.825|2684.03|2689.235|2694.44|0.0|2658.31357|2670.86998|2672.84363|2663.04532|0|1770803014
1770684600|2661.6|2665.27|2649.7|2653.82|6942|M5|2654.49738|2647.55084|2649.67943|-1.92895|1|2652.6232|2643.09416|2662.05475|2662.95736|2665.49251|2659.27639|0.0|0.0|2665.11718|2661.82524|2665.22613|2649.98507|2654.59321|2653.00942|0.0|0.0|2657.71|2665.27|2649.7|2657.5975|-1|0.1125|-1.41964|2716.1|2700.53|2684.96|2669.39|2661.605|2646.035|2638.25|2622.68|2607.11|2591.54|2618.56|2626.345|2634.13|2641.915|2673.055|2680.84|2688.625|2696.41|0.0|0.0|2639.22379|2665.728|2649.29735|0|1770803014
1770684900|2647.98|2659.35|2646.39|2655.71|1385|M5|2647.79293|2652.41838|2667.5196|1.14348|2|2647.80699|2639.1595|2634.21724|2661.09702|2657.23288|2667.86183|0.0|0.0|2657.87865|2662.07971|2663.7196|2647.59502|2642.67416|2641.63516|0.0|0.0|2651.845|2659.35|2646.39|2652.3575|1|0.5125|1.04477|2707.55|2694.59|2681.63|2668.67|2662.19|2649.23|2642.75|2629.79|2616.83|2603.87|2620.47|2626.95|2633.43|2639.91|2665.83|2672.31|2678.79|2685.27|2664.14448|0.0|2649.66889|2659.38493|2646.80348|0|1770803014
1770685200|2657.06|2664.92|2656.81|2663.05|9987|M5|2670.91082|2667.85761|2660.03994|0.98428|-2|2660.4119|2666.29923|2647.06136|2667.58529|2658.37235|2664.3632|0.0|0.0|2665.99898|2659.72791|2659.44184|2654.81584|2661.24686|2656.05329|0.0|0.0|2660.055|2664.92|2656.81|2660.46|1|0.405|1.50382|2695.49|2687.38|2679.27|2671.16|2667.105|2658.995|2654.94|2646.83|2638.72|2630.61|2640.59|2644.645|2648.7|2652.755|2668.975|2673.03|2677.085|2681.14|0.0|0.0|2648.02059|2665.13265|2656.737|1|1770803014
1770685500|2661.16|2664.24|2648.89|2653.72|7908|M5|2647.49514|2653.62297|2649.19664|1.57922|-1|2646.95617|2648.55419|2657.69082|2665.40479|2662.83808|2673.98949|0.0|2647.67969|2665.76053|2668.25463|2658.51899|2646.29293|2653.14197|2651.15553|0.0|0.0|2657.44|2664.24|2648.89|2657.0025|-1|0.4375|-0.2521|2715.12|2699.77|2684.42|2669.07|2661.395|2646.045|2638.37|2623.02|2607.67|2592.32|2618.19|2625.865|2633.54|2641.215|2671.915|2679.59|2687.265|2694.94|2666.5795|0.0|2658.72903|2664.60235|2649.85372|0|1770803014
1770685800|2650.55|2654.66|2649.47|2653.95|2609|M5|2654.63555|2658.175|2646.59275|-0.98624|2|2650.72607|2654.66114|2654.07781|2656.54455|2659.67063|2658.7761|0.0|2648.51909|2652.14089|2658.9549|2650.27662|2650.0124|2651.22452|2651.33235|0.0|0.0|2652.25|2654.66|2649.47|2652.1575|-1|0.0925|1.99217|2674.71|2669.52|2664.33|2659.14|2656.545|2651.355|2648.76|2643.57|2638.38|2633.19|2639.09|2641.685|2644.28|2646.875|2657.255|2659.85|2662.445|2665.04|0.0|2648.54708|2640.2744|2655.19375|2649.93795|0|1770803014
1770686100|2658.56|2659.14|2647.3|2649.96|2331|M5|2652.96975|2647.78284|2656.12366|0.12959|2|2646.30851|2649.64384|2648.24634|2664.14207|2660.86653|2645.79704|0.0|2646.34888|2656.55242|2661.19844|2653.04107|2645.47461|2648.00467|2651.35412|0.0|0.0|2654.26|2659.14|2647.3|2653.74|-1|0.52|-0.62837|2697.32|2685.48|2673.64|2661.8|2655.88|2644.04|2638.12|2626.28|2614.44|2602.6|2623.62|2629.54|2635.46|2641.38|2665.06|2670.98|2676.9|2682.82|0.0|0.0|2658.82058|2658.20207|2647.85158|0|1770803014
1770686400|2648.71|2656.02|2644.71|2652.88|9260|M5|2654.49744|2657.89682|2659.1771|-0.41429|-1|2639.93437|2643.26036|2656.80578|2658.45609|2662.63399|2647.90109|0.0|0.0|2653.38714|2661.30714|2663.85564|2644.27798|2647.55105|2651.65238|0.0|0.0|2650.795|2656.02|2644.71|2650.58|-1|0.215|-0.02363|2698.12|2686.81|2675.5|2664.19|2658.535|2647.225|2641.57|2630.26|2618.95|2607.64|2622.09|2627.745|2633.4|2639.055|2661.675|2667.33|2672.985|2678.64|0.0|0.0|2662.13764|2656.06477|2645.35431|0|1770803014
1770686700|2655.83|2660.0|2650.86|2656.96|9088|M5|2658.90464|2667.1432|2647.40028|-0.65361|0|2650.19371|2644.82709|2665.37077|2656.43876|2650.98634|2667.26767|0.0|0.0|2659.6079|2655.61346|2661.41411|2651.93439|2649.89028|2645.0795|2660.9418|0.0|2656.395|2660.0|2650.86|2655.9125|-1|0.4825|-0.91283|2693.52|2684.38|2675.24|2666.1|2661.53|2652.39|2647.82|2638.68|2629.54|2620.4|2632.58|2637.15|2641.72|2646.29|2664.57|2669.14|2673.71|2678.28|0.0|2646.092|2657.42575|2660.88602|2650.51813|0|1770803014
1770687000|2658.72|2660.99|2653.79|2654.81|5596|M5|2648.36322|2652.13816|2654.85213|-1.75955|-1|2652.53369|2656.91642|2651.15829|2663.26363|2663.27344|2652.49513|0.0|0.0|2661.45148|2662.29227|2659.8953|2653.04023|2653.98896|2653.47933|2661.72289|0.0|2656.765|2660.99|2653.79|2657.0775|1|0.3125|1.42934|2683.61|2676.41|2669.21|2662.01|2658.41|2651.21|2647.61|2640.41|2633.21|2626.01|2639.39|2642.99|2646.59|2650.19|2664.59|2668.19|2671.79|2675.39|0.0|0.0|2640.26561|2661.85324|2653.06898|0|1770803014
1770687300|2660.45|2661.87|2652.23|2656.77|2446|M5|2653.31977|2657.31949|2668.18869|-1.05071|2|2652.88958|2655.86221|2640.22222|2656.97479|2663.02036|2653.86778|2663.05277|0.0|2660.69455|2666.06312|2666.33079|2652.56282|2654.87638|2657.53674|0.0|2651.77773|2658.61|2661.87|2652.23|2657.83|-1|0.78|-0.10764|2695.33|2685.69|2676.05|2666.41|2661.59|2651.95|2647.13|2637.49|2627.85|2618.21|2632.95|2637.77|2642.59|2647.41|2666.69|2671.51|2676.33|2681.15|2663.98403|0.0|2670.83366|2661.74723|2652.46661|0|1770803014
1770687600|2658.05|2661.04|2652.69|2656.42|2079|M5|2657.51269|2660.73465|2667.3306|-1.18053|2|2656.10458|2662.16141|2653.15644|2661.98859|2650.84649|2649.83451|0.0|0.0|2662.76816|2660.38757|2663.55996|2654.92961|2653.10969|2655.68571|0.0|2652.10077|2657.235|2661.04|2652.69|2657.05|-1|0.185|-1.25483|2689.82|2681.47|2673.12|2664.77|2660.595|2652.245|2648.07|2639.72|2631.37|2623.02|2635.99|2640.165|2644.34|2648.515|2665.215|2669.39|2673.565|2677.74|2665.70694|2650.44664|2664.10877|2660.9573|2652.10535|0|1770803014
1770687900|2653.94|2655.76|2649.96|2653.14|9477|M5|2651.81648|2646.11194|2643.38297|-1.32069|-1|2647.55258|2652.6392|2641.28563|2651.53419|2663.70578|2648.11329|0.0|0.0|2655.03971|2660.20445|2661.28616|2648.6954|2655.05556|2646.54997|0.0|0.0|2653.54|2655.76|2649.96|2653.2|-1|0.34|-1.33597|2676.34|2670.54|2664.74|2658.94|2656.04|2650.24|2647.34|2641.54|2635.74|2629.94|2638.36|2641.26|2644.16|2647.06|2658.66|2661.56|2664.46|2667.36|0.0|0.0|2668.09603|2654.89832|2649.34813|0|1770803014
1770688200|2652.87|2653.75|2646.03|2647.26|1020|M5|2648.58805|2638.17369|2659.55247|-1.76445|2|2643.55686|2641.60684|2631.73349|2651.64077|2655.78554|2659.69194|0.0|0.0|2654.01715|2656.92344|2660.16739|2647.2197|2646.29579|2653.95936|0.0|0.0|2650.065|2653.75|2646.03|2649.9775|-1|0.0875|0.31296|2678.14|2670.42|2662.7|2654.98|2651.12|2643.4|2639.54|2631.82|2624.1|2616.38|2630.59|2634.45|2638.31|2642.17|2657.61|2661.47|2665.33|2669.19|2655.92495|0.0|2642.76997|2654.5068|2645.63588|0|1770803014
1770688500|2646.82|2649.38|2641.8|2645.36|7607|M5|2644.90825|2635.56968|2642.00856|2.58059|-2|2646.57103|2640.44436|2647.0629|2644.49908|2659.65218|2650.34284|0.0|2640.13245|2647.93381|2651.58783|2650.00006|2642.97113|2645.2308|2649.18672|2649.46391|0.0|2646.09|2649.38|2641.8|2645.84|-1|0.25|1.91364|2675.68|2668.1|2660.52|2652.94|2649.15|2641.57|2637.78|2630.2|2622.62|2615.04|2626.64|2630.43|2634.22|2638.01|2653.17|2656.96|2660.75|2664.54|0.0|0.0|2636.93354|2648.51007|2642.07369|0|1770803014
1770688800|2646.41|2651.32|2642.99|2650.7|1286|M5|2647.42562|2655.77656|2656.15852|0.80436|-2|2640.87953|2644.1881|2642.78553|2649.34198|2646.05026|2663.3282|0.0|0.0|2651.72695|2649.80517|2644.59807|2643.20288|2639.01264|2644.4422|0.0|0.0|2648.555|2651.32|2642.99|2647.855|-1|0.7|-1.03397|2684.02|2675.69|2667.36|2659.03|2654.865|2646.535|2642.37|2634.04|2625.71|2617.38|2626.33|2630.495|2634.66|2638.825|2655.485|2659.65|2663.815|2667.98|0.0|0.0|2646.39855|2651.00864|2642.48637|0|1770803014
1770689100|2653.82|2658.85|2652.59|2655.03|6725|M5|2659.49945|2648.71584|2654.70386|-2.90714|1|2656.12466|2658.38347|2658.93547|2661.11063|2650.25233|2666.96183|0.0|2652.40693|2659.34987|2656.88192|2658.37479|2654.20103|2655.53179|2645.04231|0.0|0.0|2654.425|2658.85|2652.59|2655.0725|1|0.6475|1.67148|2680.07|2673.81|2667.55|2661.29|2658.16|2651.9|2648.77|2642.51|2636.25|2629.99|2640.07|2643.2|2646.33|2649.46|2661.98|2665.11|2668.24|2671.37|0.0|0.0|2649.52571|2659.55729|2653.22227|0|1770803014
