No	TimeStamp	Symbol	Timeframe	Open	High	Low	Close	Candle direction	Z-Score of body size	Candle classification
15205	2025.11.27 02:45	XAUUSD	PERIOD_M5	4165.69	4165.69	4161.81	4163.07	bearish	0.33331	3
15206	2025.11.27 02:40	XAUUSD	PERIOD_M5	4165.10	4166.21	4164.69	4165.70	bullish	0.69335	0
15207	2025.11.27 02:35	XAUUSD	PERIOD_M5	4165.51	4165.98	4164.32	4165.10	bearish	0.79193	3
15208	2025.11.27 02:30	XAUUSD	PERIOD_M5	4166.24	4166.82	4165.34	4165.51	bearish	0.62966	3
15209	2025.11.27 02:25	XAUUSD	PERIOD_M5	4165.65	4166.93	4165.55	4166.12	bullish	0.76328	0
15210	2025.11.27 02:20	XAUUSD	PERIOD_M5	4164.33	4165.81	4164.01	4165.65	bullish	0.33017	0
15211	2025.11.27 02:15	XAUUSD	PERIOD_M5	4164.91	4165.58	4163.65	4164.30	bearish	0.69374	3
15212	2025.11.27 02:10	XAUUSD	PERIOD_M5	4166.08	4167.11	4164.71	4164.85	bearish	0.38037	3
15213	2025.11.27 02:05	XAUUSD	PERIOD_M5	4164.74	4166.17	4162.40	4166.01	bullish	0.36152	0
15214	2025.11.27 02:00	XAUUSD	PERIOD_M5	4164.61	4165.83	4163.81	4164.74	bullish	0.93671	0
15215	2025.11.27 01:55	XAUUSD	PERIOD_M5	4166.48	4167.25	4164.57	4164.57	bearish	0.04328	3
15216	2025.11.27 01:50	XAUUSD	PERIOD_M5	4167.62	4168.04	4165.37	4166.48	bearish	0.43141	3
15217	2025.11.27 01:45	XAUUSD	PERIOD_M5	4165.15	4167.75	4165.13	4167.59	bullish	0.22133	0
15218	2025.11.27 01:40	XAUUSD	PERIOD_M5	4163.47	4165.25	4162.92	4165.15	bullish	0.15959	0
15219	2025.11.27 01:35	XAUUSD	PERIOD_M5	4163.67	4163.94	4163.12	4163.47	bearish	0.90432	3
15220	2025.11.27 01:30	XAUUSD	PERIOD_M5	4164.33	4164.70	4162.54	4163.67	bearish	0.67512	3
15221	2025.11.27 01:25	XAUUSD	PERIOD_M5	4167.26	4167.45	4163.56	4164.31	bearish	0.47906	3
15222	2025.11.27 01:20	XAUUSD	PERIOD_M5	4167.87	4168.30	4166.92	4167.29	bearish	0.71392	3
15223	2025.11.27 01:15	XAUUSD	PERIOD_M5	4166.75	4168.28	4166.65	4167.87	bullish	0.44182	0
15224	2025.11.27 01:10	XAUUSD	PERIOD_M5	4168.39	4168.62	4166.68	4166.75	bearish	0.17908	3
15225	2025.11.27 01:05	XAUUSD	PERIOD_M5	4164.92	4168.45	4164.92	4168.39	bullish	0.73982	0
15226	2025.11.27 01:00	XAUUSD	PERIOD_M5	4165.12	4166.14	4164.31	4164.92	bearish	0.90319	3
15227	2025.11.26 23:55	XAUUSD	PERIOD_M5	4164.39	4164.40	4163.36	4163.87	bearish	0.74602	3
15228	2025.11.26 23:50	XAUUSD	PERIOD_M5	4164.53	4164.96	4163.25	4164.42	bearish	0.95519	3
15229	2025.11.26 23:45	XAUUSD	PERIOD_M5	4164.71	4165.66	4163.91	4164.52	bearish	0.90535	3
15230	2025.11.26 23:40	XAUUSD	PERIOD_M5	4166.86	4167.55	4162.80	4164.71	bearish	0.04871	3
15231	2025.11.26 23:35	XAUUSD	PERIOD_M5	4165.03	4166.90	4164.92	4166.86	bullish	0.10544	0
15232	2025.11.26 23:30	XAUUSD	PERIOD_M5	4163.98	4164.97	4163.16	4164.97	bullish	0.51610	0
15233	2025.11.26 23:25	XAUUSD	PERIOD_M5	4163.01	4164.75	4163.00	4163.98	bullish	0.52929	0
15234	2025.11.26 23:20	XAUUSD	PERIOD_M5	4163.12	4163.39	4162.56	4163.01	bearish	0.94630	3
15235	2025.11.26 23:15	XAUUSD	PERIOD_M5	4163.46	4163.76	4162.37	4163.12	bearish	0.83591	3
15236	2025.11.26 23:10	XAUUSD	PERIOD_M5	4163.71	4163.93	4163.04	4163.46	bearish	0.88344	3
15237	2025.11.26 23:05	XAUUSD	PERIOD_M5	4163.22	4163.98	4162.15	4163.70	bullish	0.77183	0
15238	2025.11.26 23:00	XAUUSD	PERIOD_M5	4164.01	4164.10	4162.29	4163.41	bearish	0.71308	3
15239	2025.11.26 22:55	XAUUSD	PERIOD_M5	4161.81	4164.69	4161.80	4164.05	bullish	0.08214	0
15240	2025.11.26 22:50	XAUUSD	PERIOD_M5	4164.59	4164.99	4161.80	4161.80	bearish	0.34850	3
15241	2025.11.26 22:45	XAUUSD	PERIOD_M5	4166.56	4167.32	4163.98	4164.58	bearish	0.04200	3
15242	2025.11.26 22:40	XAUUSD	PERIOD_M5	4166.23	4167.47	4166.14	4166.53	bullish	0.85700	0
15243	2025.11.26 22:35	XAUUSD	PERIOD_M5	4165.79	4167.11	4165.56	4166.24	bullish	0.78681	0
15244	2025.11.26 22:30	XAUUSD	PERIOD_M5	4165.25	4166.68	4163.98	4165.83	bullish	0.72521	0
15245	2025.11.26 22:25	XAUUSD	PERIOD_M5	4167.11	4167.11	4165.12	4165.30	bearish	0.12707	3
15246	2025.11.26 22:20	XAUUSD	PERIOD_M5	4164.81	4167.53	4164.81	4167.11	bullish	0.10803	0
15247	2025.11.26 22:15	XAUUSD	PERIOD_M5	4164.57	4165.67	4164.48	4164.81	bullish	0.88924	0
15248	2025.11.26 22:10	XAUUSD	PERIOD_M5	4165.20	4165.84	4163.18	4164.53	bearish	0.68276	3
15249	2025.11.26 22:05	XAUUSD	PERIOD_M5	4163.81	4165.96	4162.78	4165.20	bullish	0.33767	0
15250	2025.11.26 22:00	XAUUSD	PERIOD_M5	4163.31	4164.92	4161.39	4163.81	bullish	0.76892	0
15251	2025.11.26 21:55	XAUUSD	PERIOD_M5	4163.39	4164.04	4162.64	4163.35	bearish	0.99467	3
15252	2025.11.26 21:50	XAUUSD	PERIOD_M5	4163.95	4166.18	4163.17	4163.39	bearish	0.74417	3
15253	2025.11.26 21:45	XAUUSD	PERIOD_M5	4163.63	4165.40	4163.42	4164.04	bullish	0.82005	0
15254	2025.11.26 21:40	XAUUSD	PERIOD_M5	4166.83	4167.23	4162.47	4163.63	bearish	0.53376	3
15255	2025.11.26 21:35	XAUUSD	PERIOD_M5	4167.48	4167.50	4166.31	4166.81	bearish	0.69188	3
15256	2025.11.26 21:30	XAUUSD	PERIOD_M5	4167.40	4168.18	4165.95	4167.49	bullish	0.97257	0
15257	2025.11.26 21:25	XAUUSD	PERIOD_M5	4167.06	4168.27	4166.26	4167.51	bullish	0.79781	0
15258	2025.11.26 21:20	XAUUSD	PERIOD_M5	4167.52	4169.75	4166.98	4166.98	bearish	0.75715	3
15259	2025.11.26 21:15	XAUUSD	PERIOD_M5	4166.83	4167.76	4166.25	4167.52	bullish	0.68795	0
15260	2025.11.26 21:10	XAUUSD	PERIOD_M5	4164.54	4167.03	4164.15	4166.83	bullish	0.08920	0
15261	2025.11.26 21:05	XAUUSD	PERIOD_M5	4167.01	4167.28	4164.34	4164.52	bearish	0.18399	3
15262	2025.11.26 21:00	XAUUSD	PERIOD_M5	4164.78	4168.72	4164.78	4167.01	bullish	0.05466	0
15263	2025.11.26 20:55	XAUUSD	PERIOD_M5	4163.22	4165.38	4163.00	4164.80	bullish	0.26146	0
15264	2025.11.26 20:50	XAUUSD	PERIOD_M5	4160.63	4163.41	4160.63	4163.20	bullish	0.21563	0
15265	2025.11.26 20:45	XAUUSD	PERIOD_M5	4159.37	4160.82	4158.10	4160.63	bullish	0.41703	0
15266	2025.11.26 20:40	XAUUSD	PERIOD_M5	4162.03	4162.84	4158.57	4159.49	bearish	0.20078	3
15267	2025.11.26 20:35	XAUUSD	PERIOD_M5	4159.67	4163.86	4158.42	4162.03	bullish	0.11347	0
15268	2025.11.26 20:30	XAUUSD	PERIOD_M5	4167.93	4168.64	4159.22	4159.48	bearish	3.05098	5
15269	2025.11.26 20:25	XAUUSD	PERIOD_M5	4168.42	4169.50	4167.24	4167.81	bearish	0.72668	3
15270	2025.11.26 20:20	XAUUSD	PERIOD_M5	4170.02	4170.63	4168.13	4168.40	bearish	0.23714	3
15271	2025.11.26 20:15	XAUUSD	PERIOD_M5	4171.07	4171.24	4169.44	4170.07	bearish	0.54075	3
15272	2025.11.26 20:10	XAUUSD	PERIOD_M5	4168.41	4171.53	4167.83	4171.02	bullish	0.24140	0
15273	2025.11.26 20:05	XAUUSD	PERIOD_M5	4168.91	4170.16	4167.91	4168.30	bearish	0.73163	3
15274	2025.11.26 20:00	XAUUSD	PERIOD_M5	4167.22	4169.40	4167.14	4168.91	bullish	0.20865	0
15275	2025.11.26 19:55	XAUUSD	PERIOD_M5	4168.42	4168.44	4165.80	4167.24	bearish	0.45641	3
15276	2025.11.26 19:50	XAUUSD	PERIOD_M5	4168.09	4168.52	4166.39	4168.38	bullish	0.89021	0
15277	2025.11.26 19:45	XAUUSD	PERIOD_M5	4168.75	4169.44	4167.55	4168.00	bearish	0.66734	3
15278	2025.11.26 19:40	XAUUSD	PERIOD_M5	4168.85	4169.03	4167.91	4168.74	bearish	0.98167	3
15279	2025.11.26 19:35	XAUUSD	PERIOD_M5	4168.80	4168.92	4165.80	4168.80	bullish	1.03868	0
15280	2025.11.26 19:30	XAUUSD	PERIOD_M5	4168.01	4168.86	4167.08	4168.80	bullish	0.65455	0
15281	2025.11.26 19:25	XAUUSD	PERIOD_M5	4169.44	4169.53	4167.08	4168.00	bearish	0.33637	3
15282	2025.11.26 19:20	XAUUSD	PERIOD_M5	4167.49	4169.90	4167.33	4169.55	bullish	0.03202	0
15283	2025.11.26 19:15	XAUUSD	PERIOD_M5	4165.86	4168.07	4165.05	4167.50	bullish	0.23530	0
15284	2025.11.26 19:10	XAUUSD	PERIOD_M5	4166.44	4167.59	4164.99	4165.83	bearish	0.73593	3
15285	2025.11.26 19:05	XAUUSD	PERIOD_M5	4166.63	4168.25	4166.02	4166.42	bearish	0.93334	3
15286	2025.11.26 19:00	XAUUSD	PERIOD_M5	4167.08	4167.71	4166.51	4166.64	bearish	0.82478	3
15287	2025.11.26 18:55	XAUUSD	PERIOD_M5	4165.57	4168.31	4164.59	4167.09	bullish	0.30085	0
15288	2025.11.26 18:50	XAUUSD	PERIOD_M5	4166.75	4167.08	4164.55	4165.46	bearish	0.41120	3
15289	2025.11.26 18:45	XAUUSD	PERIOD_M5	4167.40	4168.15	4165.19	4166.60	bearish	0.65116	3
15290	2025.11.26 18:40	XAUUSD	PERIOD_M5	4164.73	4168.52	4164.73	4167.43	bullish	0.27670	0
15291	2025.11.26 18:35	XAUUSD	PERIOD_M5	4163.03	4164.73	4162.32	4164.73	bullish	0.21038	0
15292	2025.11.26 18:30	XAUUSD	PERIOD_M5	4161.84	4164.03	4161.60	4163.01	bullish	0.46700	0
15293	2025.11.26 18:25	XAUUSD	PERIOD_M5	4162.67	4163.81	4161.80	4162.01	bearish	0.71743	3
15294	2025.11.26 18:20	XAUUSD	PERIOD_M5	4163.68	4165.01	4161.82	4162.67	bearish	0.54933	3
15295	2025.11.26 18:15	XAUUSD	PERIOD_M5	4162.30	4164.61	4162.06	4163.61	bullish	0.40344	0
15296	2025.11.26 18:10	XAUUSD	PERIOD_M5	4163.00	4163.68	4161.31	4162.29	bearish	0.69690	3
15297	2025.11.26 18:05	XAUUSD	PERIOD_M5	4163.98	4164.05	4160.74	4163.01	bearish	0.57310	3
15298	2025.11.26 18:00	XAUUSD	PERIOD_M5	4165.41	4165.77	4160.72	4164.02	bearish	0.36770	3
15299	2025.11.26 17:55	XAUUSD	PERIOD_M5	4161.91	4165.80	4161.43	4165.45	bullish	0.68038	0
15300	2025.11.26 17:50	XAUUSD	PERIOD_M5	4160.83	4163.95	4157.97	4161.63	bullish	0.65311	0
15301	2025.11.26 17:45	XAUUSD	PERIOD_M5	4162.09	4165.21	4160.18	4160.80	bearish	0.41766	3
15302	2025.11.26 17:40	XAUUSD	PERIOD_M5	4160.82	4163.83	4159.45	4162.00	bullish	0.47343	0
15303	2025.11.26 17:35	XAUUSD	PERIOD_M5	4158.90	4162.13	4158.90	4160.68	bullish	0.18327	0
15304	2025.11.26 17:30	XAUUSD	PERIOD_M5	4156.67	4161.61	4155.64	4159.02	bullish	0.09317	0
15305	2025.11.26 17:25	XAUUSD	PERIOD_M5	4155.66	4157.29	4154.79	4156.66	bullish	0.56335	0
15306	2025.11.26 17:20	XAUUSD	PERIOD_M5	4154.97	4158.00	4154.46	4155.68	bullish	0.70288	0
15307	2025.11.26 17:15	XAUUSD	PERIOD_M5	4152.36	4157.15	4152.18	4154.88	bullish	0.17820	0
15308	2025.11.26 17:10	XAUUSD	PERIOD_M5	4145.71	4152.27	4145.71	4152.27	bullish	2.10926	1
15309	2025.11.26 17:05	XAUUSD	PERIOD_M5	4142.77	4146.86	4139.51	4146.03	bullish	0.53190	0
15310	2025.11.26 17:00	XAUUSD	PERIOD_M5	4142.34	4145.39	4136.67	4142.78	bullish	0.82885	0
15311	2025.11.26 16:55	XAUUSD	PERIOD_M5	4148.11	4151.35	4141.96	4142.33	bearish	1.73899	4
15312	2025.11.26 16:50	XAUUSD	PERIOD_M5	4152.29	4152.29	4147.21	4148.49	bearish	0.79311	3
15313	2025.11.26 16:45	XAUUSD	PERIOD_M5	4149.10	4152.03	4147.86	4152.03	bullish	0.37559	0
15314	2025.11.26 16:40	XAUUSD	PERIOD_M5	4150.61	4153.44	4147.53	4149.11	bearish	0.31437	3
15315	2025.11.26 16:35	XAUUSD	PERIOD_M5	4152.84	4154.17	4149.66	4150.60	bearish	0.04384	3
15316	2025.11.26 16:30	XAUUSD	PERIOD_M5	4142.03	4152.93	4141.61	4152.92	bullish	4.19423	2
15317	2025.11.26 16:25	XAUUSD	PERIOD_M5	4145.08	4147.40	4141.89	4142.00	bearish	0.45998	3
15318	2025.11.26 16:20	XAUUSD	PERIOD_M5	4147.60	4149.35	4143.80	4145.12	bearish	0.16809	3
15319	2025.11.26 16:15	XAUUSD	PERIOD_M5	4147.45	4149.68	4144.88	4147.56	bullish	0.99341	0
15320	2025.11.26 16:10	XAUUSD	PERIOD_M5	4146.85	4148.37	4143.46	4147.45	bullish	0.75742	0
15321	2025.11.26 16:05	XAUUSD	PERIOD_M5	4156.32	4156.81	4140.31	4146.99	bearish	3.52740	5
15322	2025.11.26 16:00	XAUUSD	PERIOD_M5	4153.36	4156.77	4151.79	4156.32	bullish	0.41392	0
15323	2025.11.26 15:55	XAUUSD	PERIOD_M5	4151.98	4153.61	4149.00	4153.34	bullish	0.38266	0
15324	2025.11.26 15:50	XAUUSD	PERIOD_M5	4151.40	4152.79	4149.26	4152.02	bullish	0.75316	0
15325	2025.11.26 15:45	XAUUSD	PERIOD_M5	4153.82	4156.55	4151.41	4151.41	bearish	0.13629	3
15326	2025.11.26 15:40	XAUUSD	PERIOD_M5	4158.99	4159.00	4153.17	4153.82	bearish	1.51319	4
15327	2025.11.26 15:35	XAUUSD	PERIOD_M5	4159.86	4160.60	4153.77	4158.99	bearish	0.62412	3
15328	2025.11.26 15:30	XAUUSD	PERIOD_M5	4165.28	4165.28	4158.37	4159.91	bearish	1.62099	4
15329	2025.11.26 15:25	XAUUSD	PERIOD_M5	4162.11	4166.60	4161.35	4165.15	bullish	0.46530	0
15330	2025.11.26 15:20	XAUUSD	PERIOD_M5	4162.16	4163.69	4161.38	4162.09	bearish	1.02012	3
15331	2025.11.26 15:15	XAUUSD	PERIOD_M5	4159.46	4162.28	4157.67	4162.15	bullish	0.28520	0
15332	2025.11.26 15:10	XAUUSD	PERIOD_M5	4160.72	4163.90	4159.02	4159.46	bearish	0.42711	3
15333	2025.11.26 15:05	XAUUSD	PERIOD_M5	4158.60	4160.89	4158.10	4160.70	bullish	0.01178	0
15334	2025.11.26 15:00	XAUUSD	PERIOD_M5	4155.19	4159.26	4153.19	4158.58	bullish	0.63131	0
15335	2025.11.26 14:55	XAUUSD	PERIOD_M5	4152.76	4156.94	4152.40	4155.19	bullish	0.15186	0
15336	2025.11.26 14:50	XAUUSD	PERIOD_M5	4154.66	4154.83	4151.28	4152.84	bearish	0.15354	3
15337	2025.11.26 14:45	XAUUSD	PERIOD_M5	4158.09	4158.70	4148.75	4154.71	bearish	0.62403	3
15338	2025.11.26 14:40	XAUUSD	PERIOD_M5	4161.67	4161.76	4155.87	4158.26	bearish	0.63915	3
15339	2025.11.26 14:35	XAUUSD	PERIOD_M5	4162.36	4163.00	4160.65	4161.67	bearish	0.71456	3
15340	2025.11.26 14:30	XAUUSD	PERIOD_M5	4161.74	4163.78	4159.39	4162.36	bullish	0.74814	0
15341	2025.11.26 14:25	XAUUSD	PERIOD_M5	4170.02	4170.36	4159.56	4161.78	bearish	3.03743	5
15342	2025.11.26 14:20	XAUUSD	PERIOD_M5	4169.46	4170.28	4168.07	4170.02	bullish	0.77826	0
15343	2025.11.26 14:15	XAUUSD	PERIOD_M5	4170.90	4171.00	4168.64	4169.38	bearish	0.29763	3
15344	2025.11.26 14:10	XAUUSD	PERIOD_M5	4168.71	4171.26	4167.92	4170.87	bullish	0.02385	0
15345	2025.11.26 14:05	XAUUSD	PERIOD_M5	4172.25	4172.56	4168.51	4168.75	bearish	0.69166	3
15346	2025.11.26 14:00	XAUUSD	PERIOD_M5	4171.54	4173.36	4170.61	4172.32	bullish	0.66813	0
15347	2025.11.26 13:55	XAUUSD	PERIOD_M5	4167.13	4172.82	4166.92	4171.54	bullish	1.15084	0
15348	2025.11.26 13:50	XAUUSD	PERIOD_M5	4166.89	4169.14	4166.31	4167.11	bullish	0.94787	0
15349	2025.11.26 13:45	XAUUSD	PERIOD_M5	4171.02	4172.11	4166.81	4166.92	bearish	0.99759	3
15350	2025.11.26 13:40	XAUUSD	PERIOD_M5	4172.09	4172.41	4170.41	4171.07	bearish	0.54476	3
15351	2025.11.26 13:35	XAUUSD	PERIOD_M5	4172.21	4172.38	4170.61	4172.09	bearish	0.99841	3
15352	2025.11.26 13:30	XAUUSD	PERIOD_M5	4164.79	4172.42	4164.78	4172.26	bullish	2.67771	2
15353	2025.11.26 13:25	XAUUSD	PERIOD_M5	4163.06	4164.92	4161.69	4164.81	bullish	0.17679	0
15354	2025.11.26 13:20	XAUUSD	PERIOD_M5	4162.24	4163.66	4162.16	4163.07	bullish	0.63841	0
15355	2025.11.26 13:15	XAUUSD	PERIOD_M5	4160.00	4163.01	4159.95	4162.24	bullish	0.07180	0
15356	2025.11.26 13:10	XAUUSD	PERIOD_M5	4158.50	4160.09	4157.76	4160.04	bullish	0.27873	0
15357	2025.11.26 13:05	XAUUSD	PERIOD_M5	4160.31	4160.89	4157.74	4158.50	bearish	0.14120	3
15358	2025.11.26 13:00	XAUUSD	PERIOD_M5	4159.90	4160.83	4158.87	4160.26	bullish	0.86950	0
15359	2025.11.26 12:55	XAUUSD	PERIOD_M5	4160.10	4160.27	4158.15	4159.92	bearish	0.96307	3
15360	2025.11.26 12:50	XAUUSD	PERIOD_M5	4157.28	4160.34	4157.01	4160.03	bullish	0.32779	0
15361	2025.11.26 12:45	XAUUSD	PERIOD_M5	4158.13	4159.34	4155.99	4157.30	bearish	0.63581	3
15362	2025.11.26 12:40	XAUUSD	PERIOD_M5	4161.06	4161.08	4157.97	4158.14	bearish	0.41524	3
15363	2025.11.26 12:35	XAUUSD	PERIOD_M5	4159.27	4161.50	4158.81	4161.09	bullish	0.13503	0
15364	2025.11.26 12:30	XAUUSD	PERIOD_M5	4162.83	4162.94	4156.53	4159.27	bearish	0.73961	3
15365	2025.11.26 12:25	XAUUSD	PERIOD_M5	4161.61	4165.05	4161.49	4163.21	bullish	0.24688	0
15366	2025.11.26 12:20	XAUUSD	PERIOD_M5	4161.82	4163.10	4160.65	4161.61	bearish	0.94366	3
15367	2025.11.26 12:15	XAUUSD	PERIOD_M5	4163.72	4164.77	4161.17	4161.80	bearish	0.08523	3
15368	2025.11.26 12:10	XAUUSD	PERIOD_M5	4163.92	4164.98	4163.18	4163.69	bearish	0.93383	3
15369	2025.11.26 12:05	XAUUSD	PERIOD_M5	4164.18	4164.54	4162.99	4163.92	bearish	0.92054	3
15370	2025.11.26 12:00	XAUUSD	PERIOD_M5	4162.80	4164.94	4162.19	4164.17	bullish	0.36242	0
15371	2025.11.26 11:55	XAUUSD	PERIOD_M5	4159.35	4162.70	4158.61	4162.70	bullish	0.63143	0
15372	2025.11.26 11:50	XAUUSD	PERIOD_M5	4158.63	4160.61	4158.04	4159.35	bullish	0.68800	0
15373	2025.11.26 11:45	XAUUSD	PERIOD_M5	4159.95	4160.71	4157.74	4158.63	bearish	0.38610	3
15374	2025.11.26 11:40	XAUUSD	PERIOD_M5	4162.99	4163.02	4159.95	4159.95	bearish	0.47662	3
15375	2025.11.26 11:35	XAUUSD	PERIOD_M5	4162.71	4163.30	4161.51	4162.66	bearish	1.02483	3
15376	2025.11.26 11:30	XAUUSD	PERIOD_M5	4162.68	4163.98	4161.68	4162.72	bullish	1.03404	0
15377	2025.11.26 11:25	XAUUSD	PERIOD_M5	4160.00	4163.06	4159.30	4162.73	bullish	0.31815	0
15378	2025.11.26 11:20	XAUUSD	PERIOD_M5	4161.07	4161.48	4159.20	4159.98	bearish	0.50454	3
15379	2025.11.26 11:15	XAUUSD	PERIOD_M5	4158.22	4161.26	4156.51	4161.10	bullish	0.39700	0
15380	2025.11.26 11:10	XAUUSD	PERIOD_M5	4160.78	4161.49	4157.60	4158.15	bearish	0.27156	3
15381	2025.11.26 11:05	XAUUSD	PERIOD_M5	4164.30	4164.41	4160.98	4160.98	bearish	0.61809	3
15382	2025.11.26 11:00	XAUUSD	PERIOD_M5	4161.18	4164.54	4160.28	4164.25	bullish	0.49547	0
15383	2025.11.26 10:55	XAUUSD	PERIOD_M5	4159.80	4162.67	4158.02	4161.23	bullish	0.32698	0
15384	2025.11.26 10:50	XAUUSD	PERIOD_M5	4155.46	4160.28	4155.46	4159.83	bullish	1.15193	0
15385	2025.11.26 10:45	XAUUSD	PERIOD_M5	4157.97	4157.99	4154.88	4155.45	bearish	0.21734	3
15386	2025.11.26 10:40	XAUUSD	PERIOD_M5	4162.90	4162.90	4155.68	4157.94	bearish	1.43627	3
15387	2025.11.26 10:35	XAUUSD	PERIOD_M5	4160.68	4165.62	4160.37	4162.89	bullish	0.06946	0
15388	2025.11.26 10:30	XAUUSD	PERIOD_M5	4166.57	4167.15	4160.68	4160.68	bearish	1.83746	4
15389	2025.11.26 10:25	XAUUSD	PERIOD_M5	4165.82	4168.46	4165.02	4166.61	bullish	0.63112	0
15390	2025.11.26 10:20	XAUUSD	PERIOD_M5	4167.21	4167.21	4165.49	4165.81	bearish	0.33758	3
15391	2025.11.26 10:15	XAUUSD	PERIOD_M5	4165.50	4167.75	4164.87	4167.25	bullish	0.16744	0
15392	2025.11.26 10:10	XAUUSD	PERIOD_M5	4164.81	4167.48	4164.09	4165.50	bullish	0.68124	0
15393	2025.11.26 10:05	XAUUSD	PERIOD_M5	4159.13	4166.52	4159.01	4164.69	bullish	1.68457	1
15394	2025.11.26 10:00	XAUUSD	PERIOD_M5	4157.55	4160.08	4156.90	4159.12	bullish	0.24847	0
15395	2025.11.26 09:55	XAUUSD	PERIOD_M5	4157.86	4159.45	4157.34	4157.52	bearish	0.84776	3
15396	2025.11.26 09:50	XAUUSD	PERIOD_M5	4157.86	4161.59	4157.33	4157.94	bullish	0.97836	0
15397	2025.11.26 09:45	XAUUSD	PERIOD_M5	4155.33	4158.20	4155.00	4157.86	bullish	0.21230	0
15398	2025.11.26 09:40	XAUUSD	PERIOD_M5	4155.11	4156.19	4153.91	4155.23	bullish	0.96321	0
15399	2025.11.26 09:35	XAUUSD	PERIOD_M5	4154.29	4156.54	4153.38	4155.11	bullish	0.62285	0
15400	2025.11.26 09:30	XAUUSD	PERIOD_M5	4152.08	4155.30	4151.17	4154.28	bullish	0.04993	0
15401	2025.11.26 09:25	XAUUSD	PERIOD_M5	4151.55	4152.54	4150.41	4152.11	bullish	0.74737	0
15402	2025.11.26 09:20	XAUUSD	PERIOD_M5	4151.18	4151.97	4149.91	4151.59	bullish	0.82029	0
15403	2025.11.26 09:15	XAUUSD	PERIOD_M5	4153.47	4154.21	4151.17	4151.18	bearish	0.09135	3
15404	2025.11.26 09:10	XAUUSD	PERIOD_M5	4152.53	4153.94	4149.66	4153.47	bullish	0.56496	0
15405	2025.11.26 09:05	XAUUSD	PERIOD_M5	4152.71	4154.85	4151.60	4152.54	bearish	0.94216	3
15406	2025.11.26 09:00	XAUUSD	PERIOD_M5	4150.16	4152.84	4149.28	4152.83	bullish	0.27264	0
15407	2025.11.26 08:55	XAUUSD	PERIOD_M5	4152.48	4153.21	4148.76	4150.15	bearish	0.10976	3
15408	2025.11.26 08:50	XAUUSD	PERIOD_M5	4151.40	4154.12	4151.33	4152.47	bullish	0.50343	0
15409	2025.11.26 08:45	XAUUSD	PERIOD_M5	4150.95	4151.94	4150.07	4151.31	bullish	0.84965	0
15410	2025.11.26 08:40	XAUUSD	PERIOD_M5	4148.73	4151.51	4148.22	4150.95	bullish	0.05521	0
15411	2025.11.26 08:35	XAUUSD	PERIOD_M5	4153.08	4153.18	4146.66	4148.64	bearish	1.13778	3
15412	2025.11.26 08:30	XAUUSD	PERIOD_M5	4158.32	4158.41	4151.87	4152.75	bearish	1.69400	4
15413	2025.11.26 08:25	XAUUSD	PERIOD_M5	4159.70	4160.32	4157.61	4158.31	bearish	0.34264	3
15414	2025.11.26 08:20	XAUUSD	PERIOD_M5	4156.09	4159.91	4156.09	4159.70	bullish	0.74220	0
15415	2025.11.26 08:15	XAUUSD	PERIOD_M5	4157.35	4157.63	4152.93	4156.09	bearish	0.40286	3
15416	2025.11.26 08:10	XAUUSD	PERIOD_M5	4160.36	4160.70	4156.96	4157.30	bearish	0.47638	3
15417	2025.11.26 08:05	XAUUSD	PERIOD_M5	4160.79	4162.78	4158.12	4160.33	bearish	0.79310	3
15418	2025.11.26 08:00	XAUUSD	PERIOD_M5	4162.23	4162.65	4160.43	4160.79	bearish	0.31389	3
15419	2025.11.26 07:55	XAUUSD	PERIOD_M5	4163.27	4163.51	4160.93	4162.25	bearish	0.51806	3
15420	2025.11.26 07:50	XAUUSD	PERIOD_M5	4163.79	4164.90	4162.36	4163.21	bearish	0.73332	3
15421	2025.11.26 07:45	XAUUSD	PERIOD_M5	4162.71	4164.84	4162.12	4163.70	bullish	0.53537	0
15422	2025.11.26 07:40	XAUUSD	PERIOD_M5	4161.47	4163.32	4160.23	4162.71	bullish	0.41214	0
15423	2025.11.26 07:35	XAUUSD	PERIOD_M5	4163.42	4163.59	4160.99	4161.28	bearish	0.02662	3
15424	2025.11.26 07:30	XAUUSD	PERIOD_M5	4166.99	4167.52	4160.46	4163.22	bearish	0.82432	3
15425	2025.11.26 07:25	XAUUSD	PERIOD_M5	4165.63	4167.65	4165.04	4166.97	bullish	0.36317	0
15426	2025.11.26 07:20	XAUUSD	PERIOD_M5	4166.35	4168.76	4165.51	4165.63	bearish	0.66690	3
15427	2025.11.26 07:15	XAUUSD	PERIOD_M5	4166.27	4167.91	4164.57	4166.35	bullish	0.98006	0
15428	2025.11.26 07:10	XAUUSD	PERIOD_M5	4165.55	4166.59	4164.27	4166.17	bullish	0.71836	0
15429	2025.11.26 07:05	XAUUSD	PERIOD_M5	4162.45	4166.72	4162.45	4165.55	bullish	0.49297	0
15430	2025.11.26 07:00	XAUUSD	PERIOD_M5	4161.88	4162.46	4160.78	4162.46	bullish	0.74124	0
15431	2025.11.26 06:55	XAUUSD	PERIOD_M5	4161.52	4162.37	4160.17	4161.88	bullish	0.85180	0
15432	2025.11.26 06:50	XAUUSD	PERIOD_M5	4160.06	4162.77	4159.92	4161.52	bullish	0.31399	0
